id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;DisponÌvel;Data;Status
15121;Dardak;Short Jeans Dardak;39.00;59.00;Short jeans com cintura alta e barra cortada e dobrada. Possui etiqueta tamanho 44 mas veste tamanho 38.;38;Vintage;;DISPONIVEL;12:28.1;VERIFICADO
15122;Sem Marca;SuÈter …tnico V;55.00;55.00;SuÈter com padronagem e gola V. Possui pequenos fios soltos.;M;Vintage;;VENDIDO;35:14.8;VERIFICADO
15123;Kaeko's;Jaqueta Jeans Kaekos;89.00;89.00;Jaqueta jeans com bolsos e botıes na frente.;GG;Vintage;;VENDIDO;18:38.0;VERIFICADO
15124;Hiatto;Camisa Xadrez Hiatto;45.00;45.00;Camisa de flanela xadrez com capuz. Tecido com aparÍncia mais vintage, possui um pequeno furinho em uma das mangas, mas n„o È visÌvel por causa da estampa.;GG;Vintage;;VENDIDO;58:44.8;VERIFICADO
15125;Laion;Saia  Jeans Laion;29.00;59.00;Saia jeans de cintura alta com bolsos na frente.;42;Vintage;;DISPONIVEL;27:42.5;VERIFICADO
15126;Sem Marca;Vestido Midi Estampado;29.00;69.00;Vestido estampado com botıes na frente.;G;Vintage;;DISPONIVEL;17:43.5;VERIFICADO
15127;Parnuse;Conjunto Vestido E Colete;39.00;89.00;Vestido midi floral rodado com colete floral curto.;M;Vintage;;VENDIDO;37:32.4;VERIFICADO
15128;Cori;CalÁa Cori;29.00;59.00;CalÁa skinny bordÙ resinada.;38;Vintage;;DISPONIVEL;34:06.1;VERIFICADO
15129;Blossom Modas;Vestido Blossom;59.00;59.00;Vestido listradocom decote quadrado e detalhes na frente.;G;Vintage;;VENDIDO;38:58.6;VERIFICADO
15130;Sharper;Jaqueta Jeans Shaper;89.00;89.00;Jaqueta jeans ampla com bolsos e tiras com presilhas.;44;Vintage;;VENDIDO;14:18.8;VERIFICADO
15131;Paddock's;Trench Coat Jeans;99.00;99.00;Trench coat jeans com botıes e bolsos na frente.;P;Vintage;;VENDIDO;59:06.8;VERIFICADO
15132;Marzan;Saia Cintura Alta Marzan;39.00;69.00;Saia de cintura alta com botıes na frente.;M;Vintage;;DISPONIVEL;47:47.5;VERIFICADO
15133;Vicunha;Camisa Vicunha;49.00;49.00;Camisa sem mangas azul marinho.;M;Vintage;;VENDIDO;18:27.1;VERIFICADO
15134;Sem Marca;Saia Xadrez Midi;59.00;59.00;Saia xadrez plissada em tecido mais pesado.;38;Vintage;;VENDIDO;02:07.1;VERIFICADO
15135;Sanchay;Camisa Jeans Sanchay;59.00;59.00;Camisa jeans acinturada com bolsos na frente.;P;Vintage;;DISPONIVEL;09:17.9;VERIFICADO
15136;Next;Blazer Next;69.00;69.00;Blazer de veludo com listras texturizadas.;M;Vintage;;DISPONIVEL;09:42.4;VERIFICADO
15137;Le RÍve;Short Alto Botıes;59.00;59.00;Short jeans de cintura alta com botıes dourados na frente. Possui elastano com barra cortada e dobrada.;38;Novo;;DISPONIVEL;16:33.7;VERIFICADO
15138;Malharia Leandro;Vestido Xadrez;79.00;79.00;Vestido de manga longa com estampa xadrez.;M;Novo;;VENDIDO;41:19.6;VERIFICADO
15139;Gap;SuÈter Losangos GAP;49.00;49.00;SuÈter roxo com padronagem argyle na frente.;G;Vintage;;VENDIDO;16:46.0;VERIFICADO
15140;Marfinno;Cardigan Marfinno Azul;49.00;49.00;Cardigan azul b·sico.;M;Vintage;;VENDIDO;47:17.4;VERIFICADO
15141;Hering;Vestido Estampado Hering;59.00;59.00;Vestido estampado com bolsos e amarraÁ„o.;M;Vintage;;VENDIDO;35:32.7;VERIFICADO
15142;PrÈ Requisito;Vestido Off-White;59.00;59.00;Vestido off-white de alcinha com el·stico na cintura e babado na barra.;M;Vintage;;VENDIDO;31:20.9;VERIFICADO
15143;Cevic;LenÁo Corujas;25.00;25.00;LenÁo retangular estampado. Possui 90cm x 180cm.;U;Novo;;VENDIDO;14:35.2;VERIFICADO
15144;Clock House;Vestido Floral Clock House;59.00;59.00;Vestido estampado com amarraÁ„o na cintura.;38;Vintage;;DISPONIVEL;11:30.0;VERIFICADO
15145;Sem Marca;LenÁo Geometrico;25.00;25.00;LenÁo retangular estampado.;U;Novo;;DISPONIVEL;43:19.7;VERIFICADO
15146;Yessica;CalÁa Tropical YSC;69.00;69.00;CalÁa skinny estampada. Possui elastano.;38;Vintage;;DISPONIVEL;35:07.7;VERIFICADO
15147;IntuiÁ„o;SuÈter Marrom;89.00;89.00;SuÈter marrom com detalhe na gola e bolsos na frente.;M;Vintage;;VENDIDO;00:57.2;VERIFICADO
15148;Beneto;Camisa Floral Beneto;59.00;59.00;Blusa de manga comprida estampada com botıes de pÈrola na frente. Possui ombreiras.;G;Vintage;;VENDIDO;20:03.0;VERIFICADO
15149;Denim Co;Jardineira Denim&Co;89.00;89.00;Jardineira longa jeans.;M;Vintage;;VENDIDO;19:18.8;VERIFICADO
15150;Marfinno;Cardigan Laranja Marfinno;49.00;49.00;Cardigan laranja b·sico.;M;Vintage;;VENDIDO;40:19.1;VERIFICADO
15151;Marfinno;Cardigan Salm„o Marfinno;29.00;49.00;Cardigan colorido simples.;M;Vintage;;VENDIDO;57:36.7;VERIFICADO
15152;Sem Marca;Camisa Floral;59.00;59.00;Camisa de manga comprida com estampa floral.;M;Vintage;;DISPONIVEL;38:26.1;VERIFICADO
15153;Makenji;Camisa Makenji;69.00;69.00;Camisa estampada com dois bolsos na frente.;GG;Vintage;;DISPONIVEL;08:31.0;VERIFICADO
15154;Ronyelly;Jaqueta Jeans Ronyelly;89.00;89.00;Jaqueta jeans com bolsos e botıes na frente.;G;Vintage;;VENDIDO;30:44.0;VERIFICADO
15155;MamÙ;Camisa Mamo;49.00;49.00;Camisa verde ·gua transparente com detalhes em branco. Possui margas amplas, estilo morcego.;M;Vintage;;DISPONIVEL;18:49.8;VERIFICADO
15156;Cortelle;Camisa Cortelle;49.00;49.00;Camisa transparente com textura de po· e babado na frente.;42;Vintage;;DISPONIVEL;14:59.0;VERIFICADO
15157;Tropicana;Camisa Tropicana;59.00;59.00;Camisa sem manga estampada com um bolso na frente.;M;Vintage;;DISPONIVEL;31:36.7;VERIFICADO
15158;Island;SuÈter Island;39.00;69.00;SuÈter preto com bordados nos ombros.;P;Vintage;;VENDIDO;33:56.5;VERIFICADO
15159;Sem Marca;Cardigan Navy Amarelo;69.00;69.00;Cardigan com bolsos na frente e desenho navy.;GG;Vintage;;VENDIDO;17:28.3;VERIFICADO
15160;Fenice;Camisa Panda Fenice;55.00;55.00;Camisa de manga comprida transparente com estampa de pandas.;M;Vintage;;VENDIDO;37:44.6;VERIFICADO
15161;Hawaiian Dreams;Short Hawallan Dreams;59.00;59.00;Short jeans off-white de cintura alta com barra cortada e desfiada.;38;Vintage;;DISPONIVEL;09:50.2;VERIFICADO
15162;Transport;Short Jeans Transport;59.00;59.00;Short jeans de cintura alta com barra cortada e desfiada.;42;Vintage;;VENDIDO;54:37.9;VERIFICADO
15163;Reserva Natural;Vestido Floral Reserva Natural;59.00;59.00;Vestido floral com botıes na frente e amarraÁ„o na cintura.;40;Vintage;;VENDIDO;18:14.4;VERIFICADO
15164;Farm;Vestido Farm;59.00;59.00;Vestido amplo listrado.;P;Vintage;;VENDIDO;23:45.6;VERIFICADO
15165;Sem Marca;Camisa Tribal;49.00;49.00;Camisa de manga curta estampada. Possui ombreiras.;G;Vintage;;VENDIDO;27:22.3;VERIFICADO
15166;Sem Marca;Conjunto Estampado;89.00;89.00;Conjunto com short de cintura alta e cropped estampados.;M;Vintage;;VENDIDO;53:18.1;VERIFICADO
15167;Sem Marca;Camisa Vintage Abstrata;45.00;45.00;Camisa estampada de manga curta. Possui ombreiras.;G;Vintage;;DISPONIVEL;57:01.9;VERIFICADO
15168;Carmelia Signorelli;Camisa Caramaela;59.00;59.00;Camisa de manga compriga com estampa na frente.;G;Vintage;;VENDIDO;06:09.7;VERIFICADO
15169;Request;Casaquinho Request;29.00;69.00;Casaquinho marinho em tecido plano.;M;Vintage;;VENDIDO;14:51.3;VERIFICADO
15170;Talita Kume;Casaco Talita Kume;89.00;89.00;Casaco colorido com botıes pretos.;42;Vintage;;VENDIDO;44:05.1;VERIFICADO
15171;Maria de Chita;Vestido Coqueiros Maria De Chita;79.00;79.00;Vestido amplo estampado de malha.;M;Vintage;;VENDIDO;14:39.9;VERIFICADO
15172;Bianca Malhas;SuÈter Vermelho Gola;59.00;59.00;SuÈter vermelho mais comprido com gola ampla.;G;Vintage;;VENDIDO;14:24.5;VERIFICADO
15173;K-LaÁa;Camisa K-laÁa;79.00;79.00;Camisa de manga comprida comprida com um bolso na frente.;XG;Vintage;;VENDIDO;22:42.5;VERIFICADO
15174;Hugo Boss;Colete Hugo Boss;49.00;49.00;Colete com padronagem e botıes na frente.;G;Vintage;;VENDIDO;44:01.5;VERIFICADO
14817;Sem Marca;Jaqueta Chumbo;65.00;65.00;Jaqueta com bolsos frontais. Possui marcas de uso e pequenas manchas, mas n„o comprometem a peÁa, que conta com um ar vintage.;P;Vintage;;VENDIDO;31:47.3;VERIFICADO
15176;Sem Marca;SuÈter Losangos;59.00;59.00;SuÈter com padronagem argyle.;PP;Vintage;;VENDIDO;30:59.3;VERIFICADO
15177;Regis;Blazer L„ Regis;89.00;89.00;Blazer de l„ com dois botıes na frente.;48;Vintage;;VENDIDO;22:15.9;VERIFICADO
15178;EsotÈrica;Cardigan EscotÈrica;69.00;69.00;Cardigan com flores bordadas.;M;Vintage;;VENDIDO;33:37.5;VERIFICADO
15179;Canart;Cardigan Maison;89.00;89.00;Casaco de tricot colorido. Possui fios com brilho.;G;Vintage;;VENDIDO;37:48.4;VERIFICADO
15180;Celli;SuÈter Vermelho Celli;99.00;99.00;SuÈter comprido e amplo com mangas estilo morcego, podendo ser usado como vestido.;G;Vintage;;VENDIDO;23:28.2;VERIFICADO
14818;Borghese;Blazer Borghese;89.00;89.00;Blazer de l„ marrom com dois botıes na frente.;50;Vintage;;VENDIDO;53:41.2;VERIFICADO
15182;Sem Marca;Blazer Verde √Ågua;69.00;69.00;Blazer verde ·gua com dois botıes na frente.;48;Vintage;;VENDIDO;24:15.1;VERIFICADO
15183;Sem Marca;SuÈter Pontilhado;89.00;89.00;SuÈter com padronagem.;M;Vintage;;VENDIDO;09:53.5;VERIFICADO
15184;Canart;Jaqueta Alfred;59.00;99.00;Jaqueta com bolsos frontais e zÌper.;48;Vintage;;VENDIDO;32:33.8;VERIFICADO
15185;Celli;Camisa Renaux;69.00;69.00;Camisa xadrez de manga comprida.;G;Vintage;;VENDIDO;13:23.1;VERIFICADO
15186;Blue Steel;Camisa Jeans Blue Steel;79.00;79.00;Jaqueta jeans com zÌper na frente.;M;Vintage;;VENDIDO;48:16.2;VERIFICADO
14819;J. Guilherme;Colete com Padronagem JG;49.00;49.00;Colete com padronagem e botıes na frente.;G;Vintage;;VENDIDO;21:02.2;VERIFICADO
15188;Sem Marca;Vestido Preto TransparÍncia;69.00;69.00;Vestido preto com manga 3/4 e transparÍncia.;G;Vintage;;DISPONIVEL;05:53.0;VERIFICADO
15189;Notte & Giorno;SuÈter Notte E Giorno;69.00;89.00;SuÈter listrado.;48;Vintage;;VENDIDO;06:16.3;VERIFICADO
15190;Gida;SuÈter Gida;99.00;99.00;SuÈter estampado com botıes na gola.;G;Vintage;;VENDIDO;34:44.3;VERIFICADO
15191;Pipistrello;SuÈter Pipistrella;89.00;89.00;SuÈter off-white amplo com estampa cinza.;P;Vintage;;VENDIDO;33:57.7;VERIFICADO
15192;Lee;Jaqueta Jeans Forrada Lee;119.00;119.00;Jaqueta jeans vintage forrada.;G;Vintage;;VENDIDO;55:06.4;VERIFICADO
14820;Fetton's;Parka Festton‚Äôs;69.00;69.00;Parka marrom com bolsos frontais.;G;Vintage;;VENDIDO;23:51.9;VERIFICADO
15194;Teneriff;Casaco Teneriff;99.00;99.00;Casaco de l„ com zÌper e detalhe na frente.;M;Vintage;;VENDIDO;11:42.8;VERIFICADO
15195;Rebel;SuÈter Rebel;89.00;89.00;SuÈter estampado.;M;Vintage;;VENDIDO;01:04.4;VERIFICADO
15196;Sem Marca;SuÈter Roxo Branco;89.00;89.00;SuÈter roxo e off-white.;G;Vintage;;VENDIDO;24:22.6;VERIFICADO
15197;Rebel;Vestido De L„ Malharia Farropilha;69.00;69.00;Vestido-suÈter com padronagem e gola ampla.;G;Vintage;;DISPONIVEL;35:18.0;VERIFICADO
15198;OK Malhas;Cardigan Bicolor;89.00;89.00;Cardigan bicolor com botıes vintage.;G;Vintage;;VENDIDO;41:26.9;VERIFICADO
14821;Tabasco;Camisa Polo Tabasco;69.00;69.00;Camisa polo com estampa de frascos de pimenta tabasco.;GG;Vintage;;VENDIDO;09:48.9;VERIFICADO
15200;Blue Steel;Casaco Paco Rabanne;49.00;89.00;Casaco cinza forrado com bolsos externos e internos.;P;Vintage;;VENDIDO;39:55.8;VERIFICADO
15201;Claiborne;SuÈter Claiborne;89.00;89.00;SuÈter com padronagem de quadrados.;M;Vintage;;VENDIDO;35:16.5;VERIFICADO
15202;Sem Marca;Parka Estampada;69.00;99.00;Parka dupla face de um lado È estampada e do outro È toda azul em nylon. Possui el·stico nos punhos.;M;Vintage;;VENDIDO;22:37.1;VERIFICADO
15203;Ponto de Arte;Casaco Ponto De Arte;29.00;69.00;Casaco estampado.;G;Vintage;;VENDIDO;54:15.1;VERIFICADO
15204;Zara;Blazer CotelÍ Zara;99.00;99.00;Blazer de cotelÍ com detalhe de couro no braÁo.;G;Vintage;;VENDIDO;29:44.4;VERIFICADO
14822;Risk;Jaqueta Jeans Risk;79.00;79.00;Jaqueta jeans escura oversized.;GG;Vintage;;VENDIDO;27:26.5;VERIFICADO
15206;Sem Marca;Casaquinho 80‚Äôs;69.00;69.00;Casaquinho de lurex brilhoso com forro.;P;Vintage;;VENDIDO;41:28.4;VERIFICADO
15207;PÛlux;Cardigan P·lux;89.00;89.00;Cardigan com listras.;G;Vintage;;VENDIDO;45:14.3;VERIFICADO
15208;Chintys's;Jaqueta Vintage Chinty‚Äôs;119.00;119.00;Jaqueta acolchoada off-white.;40;Vintage;;VENDIDO;39:59.6;VERIFICADO
15209;7 Grous;Colete 7 Grous;49.00;49.00;Colete estampado com botıes na frente.;M;Vintage;;DISPONIVEL;16:11.9;VERIFICADO
15210;Sem Marca;Colete Marinho E Branco;49.00;49.00;Colete aberto com botıes na frente.;G;Vintage;;DISPONIVEL;22:33.3;VERIFICADO
14823;Marfinno;Jaqueta Jeans Marfinno;79.00;79.00;Jaqueta jeans oversized.;G;Vintage;;VENDIDO;39:20.3;VERIFICADO
15212;Sem Marca;Cardigan Nelsport;89.00;89.00;Cardigan estampado.;46;Vintage;;VENDIDO;41:03.9;VERIFICADO
15213;Malharia Michele;Colete Malharia Michele;49.00;49.00;Colete fechado vermelho.;G;Vintage;;VENDIDO;14:52.5;VERIFICADO
15214;Serm Marca;Colete SuÌte;49.00;49.00;Colete estampado.;GG;Vintage;;VENDIDO;49:17.3;VERIFICADO
15215;Sem Marca;Blazer Cru;89.00;89.00;Blazer de linho com dois botıes na frente.;46;Vintage;;VENDIDO;09:11.2;VERIFICADO
15216;Blue Steel;Camisa Blue Steel;79.00;79.00;Camisa de manga comprida com estampa floral.;M;Vintage;;VENDIDO;21:45.3;VERIFICADO
14824;Sem Marca;Jaqueta Militar;89.00;89.00;Jaqueta militar oversized com estampa camuflada.;P;Vintage;;VENDIDO;26:20.9;VERIFICADO
15218;Sem Marca;Casaco De L„;109.00;109.00;Casaco de l„ com bolsos e botıes na frente.;G;Vintage;;DISPONIVEL;40:54.7;VERIFICADO
15219;Lokita;Cardigan Lokita;99.00;99.00;Cardigan estampado.;P;Vintage;;VENDIDO;31:05.6;VERIFICADO
15220;Sem Marca;Casaco Peruano;119.00;119.00;Casaco preto amplo com padronagem Ètnica;M;Vintage;;VENDIDO;43:09.1;VERIFICADO
15221;Zanatta;Colete Losangos Zannata;49.00;49.00;Colete com padronagem de losangos.;M;Vintage;;VENDIDO;25:21.3;VERIFICADO
15222;Eff¬¥s Tricot;SuÈter Preto;29.00;49.00;SuÈter preto com gola V.;M;Vintage;;VENDIDO;35:35.9;VERIFICADO
14825;Giardino Urbano;Jaqueta Giardino;89.00;89.00;Jaqueta marrom com estampa de efeito estonado. Possui capuz e dois bolsos na frente.;M;Vintage;;VENDIDO;29:26.7;VERIFICADO
15224;Sem Marca;Camisa Aramis;49.00;49.00;Camisa preta de manga curta. Possui um bolso na frente com zÌper.;P;Vintage;;VENDIDO;21:12.3;VERIFICADO
15225;Sem Marca;Camisa Ricardo;55.00;55.00;Camisa de manga curta com estampa floral. Possui um bolso na frente.;G;Vintage;;VENDIDO;24:55.1;VERIFICADO
15226;Sem Marca;Blazer TrÍsco;119.00;119.00;Blazer marrom com trÍs botıes.;44;Vintage;;VENDIDO;10:23.3;VERIFICADO
15227;Hering;Blazer CotelÍ Hering;79.00;79.00;Blazer preto em veludo cotelÍ.;G;Vintage;;DISPONIVEL;54:59.9;VERIFICADO
15228;Leran;Casaco Leran;99.00;99.00;Casaco bicolor.;G;Vintage;;VENDIDO;07:24.6;VERIFICADO
14826;Giordino;Cardigan Giardino;69.00;69.00;Cardigan cinza com botıes na frente.;G;Vintage;;VENDIDO;19:56.7;VERIFICADO
15230;Sem Marca;Colete Marrom;39.00;39.00;Colete marrom com listras azuis na frente.;P;Vintage;;DISPONIVEL;18:05.0;VERIFICADO
15231;Bernard Holtzman;Casaco Bernard Holtzman;89.00;89.00;Blazer vermelho com ombreiras e botıes dourados.;G;Vintage;;VENDIDO;31:26.8;VERIFICADO
15232;Hering;Vestido Makenji;69.00;69.00;Vestido estampado em malha fria com manga morcego.;P;Vintage;;DISPONIVEL;30:04.5;VERIFICADO
15233;Leran;Camisa Bege;59.00;59.00;Camisa bege com transparÍncia com pequenos botıes dourados.;42;Vintage;;DISPONIVEL;31:02.6;VERIFICADO
15234;Matitte;Jaqueta Estampada;119.00;119.00;Casaco com estampa abastrata.;GG;Vintage;;VENDIDO;36:44.4;VERIFICADO
14827;Paniz;Cardigan Paniz;29.00;45.00;Cardigan com textura diferenciada e botıes na frente.;U;Vintage;;VENDIDO;54:59.9;VERIFICADO
15236;Ona Saez Jeans;Jaqueta Jeans com Pelos Ona Saez;199.00;199.00;Jaqueta em jeans claro. Possui forro com pelo sintÈtico em toda a parte interna e na gola, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;58:48.1;VERIFICADO
15237;UFONYC;Jaqueta Jeans com Pelos UFONYC;199.00;199.00;Jaqueta em jeans claro. Possui forro com pelo sintÈtico em toda a parte interna e na gola, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. A etiqueta da peÁa È P, mas ela veste tamanho M. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;49:46.9;VERIFICADO
15238;Octanos;Jaqueta Jeans com Pelos Octanos;199.00;199.00;Jaqueta em jeans alongada e levemente acinturada. Possui forro com pelo sintÈtico em toda a parte interna, na gola e nos punhos, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. Garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;23:21.4;VERIFICADO
15239;Corcel;Blazer de L„ Batida;99.00;99.00;Blazer de l„ batida na cor gelo, cujo tecido apresenta o padr„o espinha de peixe. … forrado, possui 3 bolsos externos e 4 bolsos internos. Garimpado em Buenos Aires, Argentina.;52;Vintage;;VENDIDO;22:12.8;VERIFICADO
15240;Arcari;Cardigan Arcari;99.00;99.00;Cardigan de l„ sintÈtica na cor verde menta. N„o possui bolsos. Garimpado em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;09:33.0;VERIFICADO
14828;Cor de Cor;Blazer Cor de Cor;69.00;69.00;Blazer de l„ com gola e detalhes pretos. Possui pequeno desfiado na lateral de um bolso, mas È quase imperceptÌvel e n„o compromete a peÁa.;G;Vintage;;VENDIDO;06:19.8;VERIFICADO
15242;Calbini;Jaqueta Dupla Face Calbini;220.00;220.00;Jaqueta oversized dupla face, com gola em veludo cotelÍ preto. Um dos lados È rosa antigo, com estampa de rosas na parte superior, e possui quatro bolsos grandes. O outro lado È cor vinho e possui dois bolsos grandes, tambÈm apresenta uma pequena mancha descolorida. Possui botıes para fechamento nos dois lados. … uma peÁa pesada, para frio intenso. Garimpada em Buenos Aires, Argentina.;XG;Vintage;;VENDIDO;18:36.7;VERIFICADO
15243;Marquito II;Parka Jeans Marquito;199.00;199.00;Parka jeans alongada. Possui regulagem na cintura. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;35:53.0;VERIFICADO
15244;Marrow;Jaqueta Jeans com Pelos Narrow;199.00;199.00;Jaqueta jeans alongada. Possui forro com pelo sintÈtico em toda a parte interna e na gola, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. Garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;37:02.7;VERIFICADO
15245;Sem Marca;Jaqueta Jeans com Pelos Caramelo;199.00;199.00;Jaqueta alongada em jeans claro. Possui forro com pelo sintÈtico em toda a parte interna e na gola, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;48:19.1;VERIFICADO
15246;Pandilla Jeans;Jaqueta Jeans com Pelos Pandilla;149.00;199.00;Jaqueta em jeans alongada e levemente acinturada. Possui forro com pelo sintÈtico em toda a parte interna, na gola e nos punhos, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. Garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;17:16.3;VERIFICADO
14829;TNG;Casaco de Couro TNG;89.00;89.00;Casaco de couro marrom acinturado, com toque aveludado.;M;Vintage;;VENDIDO;22:04.7;VERIFICADO
15248;Sun Valley;Jaqueta Jeans Sun Valley;199.00;199.00;Jaqueta jeans vintage, oversized. Possui bordado pequeno em branco na parte da frente, e grande colorido centralizado na parte das costas. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;33:22.0;VERIFICADO
15249;Ullum Jeans;Jaqueta Jeans Ullum;199.00;199.00;Jaqueta jeans vintage, oversized. Garimpada em Buenos Aires, Argentina.;42;Vintage;;VENDIDO;48:22.5;VERIFICADO
15250;Riffle;Jaqueta Jeans com Pelos Riffle;199.00;199.00;Jaqueta em jeans claro, levemente acinturada. Possui forro com pelo sintÈtico na parte interna e na gola, com exceÁ„o das mangas. Garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;55:09.6;VERIFICADO
15251;Next Generation;Jaqueta Jeans Next Generation;199.00;199.00;Jaqueta jeans vintage, oversized. Possui bordado pequeno na parte da frente, e grande na parte das costas. A etiqueta da peÁa È tamanho P, porÈm a peÁa È grande e veste atÈ o tamanho G. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;34:18.9;VERIFICADO
15252;Helmutlang;Jaqueta Jeans Helmutlang;149.00;149.00;Jaqueta em jeans claro. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;08:56.9;VERIFICADO
14830;Night Time;Casaco Night Time;89.00;89.00;Casaco azul marinho amplo, todo forrado, com bolsos e zÌper. Possui capuz com pelo e el·stico na cintura.;G;Vintage;;VENDIDO;24:53.8;VERIFICADO
15254;Stone Jeans;Jaqueta Jeans Forrada Stone;199.00;199.00;Jaqueta em jeans escuro. Possui forro com pelo sintÈtico em toda a parte interna, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;30:18.4;VERIFICADO
15255;Jeandale;Jaqueta CotelÍ com Pelos Jeandale;199.00;199.00;Jaqueta em veludo cotelÍ off white, alongada e levemente acinturada. Possui forro com pelo sintÈtico em toda a parte interna e na gola, com exceÁ„o apenas das mangas, que s„o forradas com tecido 100% algod„o. Garimpada em Buenos Aires, Argentina.;P;Vintage;;VENDIDO;53:31.6;VERIFICADO
15256;Modern Mango;Jaqueta Jeans Forrada Modern Mango;199.00;199.00;Jaqueta em jeans claro, forrada com tecido listrado colorido. Apresenta gola em veludo cotelÍ lil·s. Por ser vintage, a peÁa apresenta sinais de desgaste na gola e no punho. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;01:40.0;VERIFICADO
15257;St Michael;Cardigan St Michael;99.00;99.00;Cardigan de l„ pura com padronagem. N„o possui bolsos. Garimpado em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;30:25.3;VERIFICADO
15258;Cowboys Band;Jaqueta Jeans com Pelos Couboys Band;199.00;199.00;Jaqueta em jeans escuro. Possui forro com pelo sintÈtico em toda a parte interna, com exceÁ„o das mangas, que s„o forradas com tecido 100% algod„o. As lapelas dos bolsos e a pala s„o revestidas em couro marrom. Garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;20:53.2;VERIFICADO
